0.00454795 1.35945
0.00643177 1.36585
0.00787728 1.36463
0.0090959 1.35187
0.0128635 1.35635
0.0136439 1.35785
0.0157546 1.35085
0.0181918 1.32805
0.0192953 1.33053
0.0227398 1.32035
0.0236318 1.31999
0.0257271 1.30447
0.0272877 1.3052
0.0315091 1.29005
0.0318357 1.27533
0.0321589 1.28061
0.0363836 1.24052
0.0385906 1.25006
0.0393864 1.24423
0.0409316 1.21833
0.0450224 1.21264
0.0454795 1.20471
0.0472637 1.18997
0.0500275 1.18283
0.0514542 1.17042
0.0545754 1.14706
0.055141 1.1436
0.057886 1.12778
0.0591234 1.12666
0.0630182 1.09325
0.0636713 1.08758
0.0643177 1.09133
0.0682193 1.07408
0.0707495 1.05496
0.0708955 1.06767
0.0727672 1.04177
0.0771813 1.02254
0.0773152 1.02295
0.0787728 1.02098
0.0818631 1.00633
0.083613 0.99546
0.0864111 0.983237
0.0866501 0.971299
0.0900448 0.9762
0.090959 0.965891
0.0945274 0.947052
0.095507 0.956033
0.0964766 0.951964
0.100055 0.932652
0.102405 0.930456
0.102908 0.938732
0.104603 0.919871
0.109151 0.923159
0.10934 0.922862
0.110282 0.913248
0.113699 0.913799
0.115772 0.922655
0.118159 0.919947
0.118247 0.905519
0.122204 0.921667
0.122795 0.914342
0.126036 0.930629
0.127343 0.915382
0.128635 0.920022
0.131891 0.925577
0.133914 0.932063
0.135067 0.931691
0.136439 0.930425
0.140986 0.935589
0.141499 0.941323
0.141791 0.951279
0.145534 0.953162
0.147931 0.952999
0.149668 0.961194
0.150082 0.958195
0.154363 0.969176
0.15463 0.973016
0.157546 0.98142
0.159178 0.984823
0.160794 0.987474
0.163726 0.989699
0.165423 0.98434
0.167226 1.00215
0.168274 0.992585
0.172822 1.01554
0.1733 1.02093
0.173658 1.01345
0.17737 1.01751
0.18009 1.01612
0.181177 1.01518
0.181918 1.04054
0.186466 1.03902
0.186521 1.03148
0.189055 1.03953
0.191014 1.04193
0.192953 1.03331
0.195562 1.04664
0.196932 1.0408
0.199385 1.04872
0.20011 1.03889
0.204658 1.03341
0.204809 1.03621
0.205817 1.05113
0.209206 1.05227
0.212249 1.04715
0.212687 1.03388
0.213754 1.04937
0.218302 1.03428
0.21868 1.04589
0.220564 1.04115
0.22285 1.0444
0.225112 1.03605
0.227398 1.02832
0.228441 1.03938
0.231544 1.02586
0.231945 1.02092
0.236318 1.01883
0.236493 1.02292
0.237976 1.02165
0.241041 1.02381
0.244196 1.01444
0.244407 1.01611
