#total ContainerOverlap particle-self-energy nonbonded
1000 48626.20294160452 0 0 48626.20294160452
2000 32278.45431184821 0 0 32278.45431184821
3000 32276.2981559537 0 0 32276.2981559537
4000 32276.68349267997 0 0 32276.68349267997
5000 32288.81862921943 0 0 32288.81862921943
6000 48626.1462513914 0 0 48626.1462513914
7000 32292.83091957259 0 0 32292.83091957259
8000 32291.33558368743 0 0 32291.33558368743
9000 40459.52295053665 0 0 40459.52295053665
10000 40459.51888953554 0 0 40459.51888953554
11000 32282.88476027663 0 0 32282.88476027663
12000 40459.61795907822 0 0 40459.61795907822
13000 32292.83059623094 0 0 32292.83059623094
14000 40451.17557983474 0 0 40451.17557983474
15000 32292.7695838875 0 0 32292.7695838875
16000 32290.7097003975 0 0 32290.7097003975
17000 32291.63294954834 0 0 32291.63294954834
18000 40459.50914277026 0 0 40459.50914277026
19000 40459.54570378004 0 0 40459.54570378004
20000 32292.8335471322 0 0 32292.8335471322
21000 48626.28573182863 0 0 48626.28573182863
22000 32280.30697648777 0 0 32280.30697648777
23000 32273.82457614913 0 0 32273.82457614913
24000 32275.47807925636 0 0 32275.47807925636
25000 32275.29104440882 0 0 32275.29104440882
26000 32272.91768538091 0 0 32272.91768538091
27000 32273.15011044952 0 0 32273.15011044952
28000 32276.23660735212 0 0 32276.23660735212
29000 32275.76996941498 0 0 32275.76996941498
30000 32274.87224371717 0 0 32274.87224371717
31000 32273.53338420523 0 0 32273.53338420523
32000 32271.75300869915 0 0 32271.75300869915
33000 32277.58916804218 0 0 32277.58916804218
34000 32273.22381973288 0 0 32273.22381973288
35000 32274.43957624001 0 0 32274.43957624001
36000 32271.72840303945 0 0 32271.72840303945
37000 32272.85963584149 0 0 32272.85963584149
38000 32272.13433841202 0 0 32272.13433841202
39000 32267.49386687784 0 0 32267.49386687784
40000 32268.60937394865 0 0 32268.60937394865
41000 32268.29988500779 0 0 32268.29988500779
42000 32271.3188464733 0 0 32271.3188464733
43000 32270.68147411327 0 0 32270.68147411327
44000 32267.94080890843 0 0 32267.94080890843
45000 32270.42075071231 0 0 32270.42075071231
46000 32269.81511267105 0 0 32269.81511267105
47000 32269.64156862373 0 0 32269.64156862373
48000 32271.50796402824 0 0 32271.50796402824
49000 32269.23719895197 0 0 32269.23719895197
50000 32269.31012014248 0 0 32269.31012014248
51000 32272.19534771443 0 0 32272.19534771443
52000 32269.21249267173 0 0 32269.21249267173
53000 32274.31636567245 0 0 32274.31636567245
54000 40455.84966459613 0 0 40455.84966459613
55000 32279.30081915622 0 0 32279.30081915622
56000 32277.83719317511 0 0 32277.83719317511
57000 48626.20351296067 0 0 48626.20351296067
58000 40459.58556079422 0 0 40459.58556079422
59000 32292.87871229158 0 0 32292.87871229158
60000 40458.4723511479 0 0 40458.4723511479
61000 40459.51905897466 0 0 40459.51905897466
62000 48626.20529753565 0 0 48626.20529753565
63000 40457.35217742117 0 0 40457.35217742117
64000 48626.20287919596 0 0 48626.20287919596
65000 32282.58152557771 0 0 32282.58152557771
66000 40454.07429560032 0 0 40454.07429560032
67000 40459.53542289197 0 0 40459.53542289197
68000 40459.13724507094 0 0 40459.13724507094
69000 40459.51073775756 0 0 40459.51073775756
70000 40459.51326043117 0 0 40459.51326043117
71000 32292.8758302659 0 0 32292.8758302659
72000 40446.89886821061 0 0 40446.89886821061
73000 40458.458092009 0 0 40458.458092009
74000 32271.90616942957 0 0 32271.90616942957
75000 32269.03232992464 0 0 32269.03232992464
76000 32271.26967120397 0 0 32271.26967120397
77000 32268.9276844907 0 0 32268.9276844907
78000 32269.75435946879 0 0 32269.75435946879
79000 32267.64841109912 0 0 32267.64841109912
80000 32270.12647839363 0 0 32270.12647839363
81000 32266.9657014912 0 0 32266.9657014912
82000 32271.05759939134 0 0 32271.05759939134
83000 32269.52330128767 0 0 32269.52330128767
84000 32273.44220209929 0 0 32273.44220209929
