#total ContainerOverlap particle-self-energy nonbonded
1000 49415.47596821858 0 0 49415.47596821858
2000 41132.9621895631 0 0 41132.9621895631
3000 49415.77912749363 0 0 49415.77912749363
4000 41140.92499605796 0 0 41140.92499605796
5000 32859.69745035448 0 0 32859.69745035448
6000 41140.92691995369 0 0 41140.92691995369
7000 41126.54187407195 0 0 41126.54187407195
8000 32853.86043444576 0 0 32853.86043444576
9000 32853.15890558581 0 0 32853.15890558581
10000 41140.94395880227 0 0 41140.94395880227
11000 41134.18083411636 0 0 41134.18083411636
12000 41140.69768333495 0 0 41140.69768333495
13000 41130.38967317854 0 0 41130.38967317854
14000 32857.06583505754 0 0 32857.06583505754
15000 32851.47820491059 0 0 32851.47820491059
16000 32851.6206409305 0 0 32851.6206409305
17000 32850.56544769053 0 0 32850.56544769053
18000 32853.23051363359 0 0 32853.23051363359
19000 32851.62965614111 0 0 32851.62965614111
20000 32851.17820233359 0 0 32851.17820233359
21000 32853.52463147322 0 0 32853.52463147322
22000 32849.82766707356 0 0 32849.82766707356
23000 41130.08726187789 0 0 41130.08726187789
24000 32850.30640680984 0 0 32850.30640680984
25000 32842.50974791459 0 0 32842.50974791459
26000 32841.06471263737 0 0 32841.06471263737
27000 32841.09088065133 0 0 32841.09088065133
28000 32840.65942102038 0 0 32840.65942102038
29000 32840.54269084135 0 0 32840.54269084135
30000 32843.37149430655 0 0 32843.37149430655
31000 32841.50454559602 0 0 32841.50454559602
32000 32840.27571071907 0 0 32840.27571071907
33000 32841.00902975355 0 0 32841.00902975355
34000 32841.03754839936 0 0 32841.03754839936
35000 32840.85594524221 0 0 32840.85594524221
36000 32843.22995859515 0 0 32843.22995859515
37000 32842.59060254101 0 0 32842.59060254101
38000 32848.7612895331 0 0 32848.7612895331
39000 32849.18407588385 0 0 32849.18407588385
40000 32849.99339735199 0 0 32849.99339735199
41000 32849.59495458035 0 0 32849.59495458035
42000 32846.69413876794 0 0 32846.69413876794
43000 32847.26800803981 0 0 32847.26800803981
44000 32843.80514355634 0 0 32843.80514355634
45000 32840.72099757209 0 0 32840.72099757209
46000 32841.90058518018 0 0 32841.90058518018
47000 32844.76103608865 0 0 32844.76103608865
48000 32841.54412788953 0 0 32841.54412788953
49000 32843.06665849382 0 0 32843.06665849382
50000 32846.10503378359 0 0 32846.10503378359
51000 32844.04355515081 0 0 32844.04355515081
52000 32845.99676308107 0 0 32845.99676308107
53000 32843.68976959092 0 0 32843.68976959092
54000 32843.43062447468 0 0 32843.43062447468
55000 32841.39050119619 0 0 32841.39050119619
56000 32840.71336516505 0 0 32840.71336516505
57000 32840.63052855851 0 0 32840.63052855851
58000 32840.46711118456 0 0 32840.46711118456
59000 32842.7932161942 0 0 32842.7932161942
