#total particle-self-energy nonbondedEM
100 -534.837313870863 0 -534.837313870863
200 -551.0153849385097 0 -551.0153849385097
300 -562.5378997013129 0 -562.5378997013129
400 -555.2198607677419 0 -555.2198607677419
500 -559.533269375097 0 -559.533269375097
600 -553.6082753919181 0 -553.6082753919181
700 -567.8368605437572 0 -567.8368605437572
800 -566.2669967639376 0 -566.2669967639376
900 -542.0584070665063 0 -542.0584070665063
1000 -550.3437404190772 0 -550.3437404190772
1100 -561.8491062044632 0 -561.8491062044632
1200 -556.2194011195679 0 -556.2194011195679
1300 -547.3038005535636 0 -547.3038005535636
1400 -572.9077867625747 0 -572.9077867625747
1500 -564.0433116825006 0 -564.0433116825006
1600 -555.8335446254932 0 -555.8335446254932
1700 -527.9073498653015 0 -527.9073498653015
1800 -528.2134458114451 0 -528.2134458114451
1900 -520.0838473850163 0 -520.0838473850163
2000 -515.1093871654011 0 -515.1093871654011
2100 -509.940478019882 0 -509.940478019882
2200 -514.8260974045261 0 -514.8260974045261
2300 -536.5427500600345 0 -536.5427500600345
2400 -548.0195385488405 0 -548.0195385488405
2500 -546.512769553985 0 -546.512769553985
2600 -525.1929266093066 0 -525.1929266093066
2700 -502.5289179746178 0 -502.5289179746178
2800 -502.8157049795846 0 -502.8157049795846
2900 -514.4950459356915 0 -514.4950459356915
3000 -541.1392636050587 0 -541.1392636050587
3100 -533.5015536386054 0 -533.5015536386054
3200 -522.3490738334949 0 -522.3490738334949
3300 -497.3245447368536 0 -497.3245447368536
3400 -493.4966860816639 0 -493.4966860816639
3500 -526.3244899162091 0 -526.3244899162091
3600 -481.0230194117757 0 -481.0230194117757
3700 -481.3701635924808 0 -481.3701635924808
3800 -502.6346679197741 0 -502.6346679197741
3900 -489.958857161575 0 -489.958857161575
4000 -483.6868923776783 0 -483.6868923776783
4100 -475.8671789977816 0 -475.8671789977816
4200 -506.4525831770152 0 -506.4525831770152
4300 -506.1668633822555 0 -506.1668633822555
4400 -509.5459926390904 0 -509.5459926390904
4500 -527.2397004732047 0 -527.2397004732047
4600 -523.5033625369979 0 -523.5033625369979
4700 -505.2322242971859 0 -505.2322242971859
4800 -501.4691918228636 0 -501.4691918228636
4900 -507.521355899109 0 -507.521355899109
5000 -515.4243820130359 0 -515.4243820130359
5100 -510.9100247716269 0 -510.9100247716269
5200 -506.7248839834356 0 -506.7248839834356
5300 -484.1489988386165 0 -484.1489988386165
5400 -466.300331217557 0 -466.300331217557
5500 -471.5957839633338 0 -471.5957839633338
5600 -470.7191729415499 0 -470.7191729415499
5700 -453.0278921052231 0 -453.0278921052231
5800 -462.3113254792988 0 -462.3113254792988
5900 -466.2128299106844 0 -466.2128299106844
6000 -467.7079196289997 0 -467.7079196289997
6100 -469.5865280604339 0 -469.5865280604339
6200 -479.2310574953444 0 -479.2310574953444
6300 -521.8770323271165 0 -521.8770323271165
6400 -518.4740948370891 0 -518.4740948370891
6500 -514.6807468851621 0 -514.6807468851621
6600 -495.2820610746858 0 -495.2820610746858
6700 -488.239137478522 0 -488.239137478522
6800 -494.0724312943348 0 -494.0724312943348
6900 -489.1623016446829 0 -489.1623016446829
7000 -510.5778104370111 0 -510.5778104370111
7100 -530.1648760480748 0 -530.1648760480748
7200 -521.4490294017596 0 -521.4490294017596
7300 -509.7680812209437 0 -509.7680812209437
7400 -506.19604397699 0 -506.19604397699
7500 -506.7868636565981 0 -506.7868636565981
7600 -501.8736845683306 0 -501.8736845683306
7700 -508.9651448462391 0 -508.9651448462391
7800 -480.1534889874165 0 -480.1534889874165
7900 -461.6940021089104 0 -461.6940021089104
8000 -469.1242715452681 0 -469.1242715452681
8100 -462.6775417468161 0 -462.6775417468161
8200 -477.5802084665629 0 -477.5802084665629
8300 -472.988647861067 0 -472.988647861067
8400 -480.1149717129592 0 -480.1149717129592
8500 -501.4159009676659 0 -501.4159009676659
8600 -518.562142728013 0 -518.562142728013
8700 -517.21418761526 0 -517.21418761526
8800 -503.5022071371204 0 -503.5022071371204
8900 -497.4703428994981 0 -497.4703428994981
9000 -528.4187462517875 0 -528.4187462517875
9100 -506.0243212784408 0 -506.0243212784408
9200 -508.4284420719487 0 -508.4284420719487
9300 -531.0966902333894 0 -531.0966902333894
9400 -517.6836024260265 0 -517.6836024260265
9500 -517.7038271415513 0 -517.7038271415513
9600 -527.8673574556487 0 -527.8673574556487
9700 -508.8309544711956 0 -508.8309544711956
9800 -519.9862446743646 0 -519.9862446743646
9900 -508.2355098471162 0 -508.2355098471162
10000 -500.2328591158148 0 -500.2328591158148
10100 -474.8055722170393 0 -474.8055722170393
10200 -471.4620638985652 0 -471.4620638985652
10300 -484.7342487873102 0 -484.7342487873102
10400 -483.3810520851985 0 -483.3810520851985
10500 -491.3936082712025 0 -491.3936082712025
10600 -487.1022995332314 0 -487.1022995332314
10700 -502.3190807850624 0 -502.3190807850624
10800 -509.5855890837702 0 -509.5855890837702
10900 -508.4616212372785 0 -508.4616212372785
11000 -515.9576929740142 0 -515.9576929740142
11100 -504.9554222650477 0 -504.9554222650477
11200 -489.2357559636293 0 -489.2357559636293
11300 -482.989994584932 0 -482.989994584932
11400 -495.6893174430152 0 -495.6893174430152
11500 -499.5201150752837 0 -499.5201150752837
11600 -490.9979094779119 0 -490.9979094779119
11700 -511.8707008424026 0 -511.8707008424026
11800 -511.8178677500691 0 -511.8178677500691
11900 -510.1095683719468 0 -510.1095683719468
12000 -501.8152147254441 0 -501.8152147254441
12100 -509.617152452236 0 -509.617152452236
12200 -509.2997201061808 0 -509.2997201061808
12300 -507.8497688118659 0 -507.8497688118659
12400 -508.1516047471378 0 -508.1516047471378
12500 -508.6604872340686 0 -508.6604872340686
12600 -508.7198614669614 0 -508.7198614669614
12700 -518.1107087239507 0 -518.1107087239507
12800 -475.806484932451 0 -475.806484932451
12900 -476.1910141071421 0 -476.1910141071421
13000 -468.244439852715 0 -468.244439852715
13100 -461.7728287928621 0 -461.7728287928621
13200 -455.3756314337807 0 -455.3756314337807
13300 -469.9356659801269 0 -469.9356659801269
13400 -460.3163619961706 0 -460.3163619961706
13500 -475.4510398586135 0 -475.4510398586135
13600 -460.3213081329595 0 -460.3213081329595
13700 -468.0307345364417 0 -468.0307345364417
13800 -468.8823289523134 0 -468.8823289523134
13900 -471.1039776499965 0 -471.1039776499965
14000 -473.3220940080064 0 -473.3220940080064
14100 -479.2083498801221 0 -479.2083498801221
14200 -471.1648482698365 0 -471.1648482698365
14300 -463.8715365049429 0 -463.8715365049429
14400 -474.8773415575852 0 -474.8773415575852
14500 -468.4478945598821 0 -468.4478945598821
14600 -457.5905633425864 0 -457.5905633425864
14700 -453.5808670652332 0 -453.5808670652332
14800 -427.8966157985851 0 -427.8966157985851
14900 -427.1351324058887 0 -427.1351324058887
15000 -435.0277135456563 0 -435.0277135456563
15100 -434.7727905983902 0 -434.7727905983902
15200 -449.335163185664 0 -449.335163185664
15300 -448.2413250510872 0 -448.2413250510872
15400 -436.6416136901244 0 -436.6416136901244
15500 -431.4141443720737 0 -431.4141443720737
15600 -443.7359865651233 0 -443.7359865651233
15700 -460.2141987220966 0 -460.2141987220966
15800 -442.5984243957209 0 -442.5984243957209
15900 -445.0994819399348 0 -445.0994819399348
16000 -448.0499683078378 0 -448.0499683078378
16100 -435.8224978151848 0 -435.8224978151848
16200 -441.8314719288901 0 -441.8314719288901
16300 -451.31509648473 0 -451.31509648473
16400 -458.8382676936162 0 -458.8382676936162
16500 -468.4066717288079 0 -468.4066717288079
16600 -477.6734678158537 0 -477.6734678158537
16700 -476.0472828671627 0 -476.0472828671627
16800 -473.7430053970311 0 -473.7430053970311
16900 -462.0194327909267 0 -462.0194327909267
17000 -455.0204634282854 0 -455.0204634282854
17100 -461.3453022838221 0 -461.3453022838221
17200 -465.6303240851266 0 -465.6303240851266
17300 -476.2919806921855 0 -476.2919806921855
17400 -472.1360976292199 0 -472.1360976292199
17500 -461.004380151222 0 -461.004380151222
17600 -460.9608178478084 0 -460.9608178478084
17700 -455.1944689962547 0 -455.1944689962547
17800 -446.6302462367166 0 -446.6302462367166
17900 -448.5236326490121 0 -448.5236326490121
18000 -446.1788475458743 0 -446.1788475458743
18100 -450.8677466914523 0 -450.8677466914523
18200 -442.1004796676571 0 -442.1004796676571
18300 -431.7124490808055 0 -431.7124490808055
18400 -427.8376096152642 0 -427.8376096152642
18500 -428.1879534088221 0 -428.1879534088221
18600 -418.9805705628241 0 -418.9805705628241
18700 -425.9824543289142 0 -425.9824543289142
18800 -435.5808799806982 0 -435.5808799806982
18900 -451.1851483728387 0 -451.1851483728387
19000 -445.8081991853469 0 -445.8081991853469
19100 -448.4407609037007 0 -448.4407609037007
19200 -452.4475098027324 0 -452.4475098027324
19300 -438.0649021652425 0 -438.0649021652425
19400 -427.5003737190855 0 -427.5003737190855
19500 -431.4581642409903 0 -431.4581642409903
19600 -437.3576413883129 0 -437.3576413883129
19700 -410.9907103416626 0 -410.9907103416626
19800 -413.1011014985925 0 -413.1011014985925
19900 -422.0693215054926 0 -422.0693215054926
20000 -419.1243870571197 0 -419.1243870571197
20100 -419.0925631027203 0 -419.0925631027203
20200 -444.1162139688386 0 -444.1162139688386
20300 -451.0523776383197 0 -451.0523776383197
20400 -446.4629994691932 0 -446.4629994691932
20500 -442.0805136035779 0 -442.0805136035779
20600 -429.5100079068288 0 -429.5100079068288
20700 -414.523733167036 0 -414.523733167036
20800 -427.8481742304284 0 -427.8481742304284
20900 -423.2358075198717 0 -423.2358075198717
21000 -424.8276585511339 0 -424.8276585511339
21100 -434.7078124427353 0 -434.7078124427353
21200 -430.7292524212389 0 -430.7292524212389
21300 -430.7962893523509 0 -430.7962893523509
21400 -440.2713955997024 0 -440.2713955997024
21500 -443.9790371435811 0 -443.9790371435811
21600 -417.7803649077541 0 -417.7803649077541
21700 -390.4360756067908 0 -390.4360756067908
21800 -391.6844106462886 0 -391.6844106462886
21900 -391.7059684584965 0 -391.7059684584965
22000 -391.2332524807134 0 -391.2332524807134
22100 -389.8651848944683 0 -389.8651848944683
22200 -400.0595263711293 0 -400.0595263711293
22300 -397.5848283724627 0 -397.5848283724627
22400 -394.3085933703114 0 -394.3085933703114
22500 -402.5936596413376 0 -402.5936596413376
22600 -405.4389088341268 0 -405.4389088341268
22700 -409.9563945113623 0 -409.9563945113623
22800 -408.3516043426935 0 -408.3516043426935
22900 -426.7467848121305 0 -426.7467848121305
23000 -429.6577547902125 0 -429.6577547902125
23100 -430.2338062679992 0 -430.2338062679992
23200 -448.5163604193949 0 -448.5163604193949
23300 -445.2390673897462 0 -445.2390673897462
23400 -462.5158844889447 0 -462.5158844889447
23500 -450.0235480956908 0 -450.0235480956908
23600 -451.7508508021419 0 -451.7508508021419
23700 -466.1837208188372 0 -466.1837208188372
23800 -475.39869593404 0 -475.39869593404
23900 -484.2939205598086 0 -484.2939205598086
24000 -475.024494069221 0 -475.024494069221
24100 -480.3240101750853 0 -480.3240101750853
24200 -473.4756389911054 0 -473.4756389911054
