#total particle-self-energy nonbondedEM
100 -958.2738391307648 0 -958.2738391307648
200 -983.7223935886286 0 -983.7223935886286
300 -963.8670809698524 0 -963.8670809698524
400 -997.0564999936614 0 -997.0564999936614
500 -1001.762366854353 0 -1001.762366854353
600 -976.4616963767912 0 -976.4616963767912
700 -999.6362146828324 0 -999.6362146828324
800 -996.4725212785415 0 -996.4725212785415
900 -1015.677692022175 0 -1015.677692022175
1000 -939.2632424716721 0 -939.2632424716721
1100 -901.2010134775192 0 -901.2010134775192
1200 -916.9084878151771 0 -916.9084878151771
1300 -945.4457910370547 0 -945.4457910370547
1400 -978.2860885933042 0 -978.2860885933042
1500 -962.1629327054834 0 -962.1629327054834
1600 -907.0906471569033 0 -907.0906471569033
1700 -913.0426216849592 0 -913.0426216849592
1800 -943.4360231256578 0 -943.4360231256578
1900 -920.3053130805492 0 -920.3053130805492
2000 -955.847897126805 0 -955.847897126805
2100 -938.8118985768233 0 -938.8118985768233
2200 -978.4982671770267 0 -978.4982671770267
2300 -978.693420576863 0 -978.693420576863
2400 -962.4364072100725 0 -962.4364072100725
2500 -945.8431447073817 0 -945.8431447073817
2600 -995.8774265965912 0 -995.8774265965912
2700 -961.6002991774585 0 -961.6002991774585
2800 -947.2376452034805 0 -947.2376452034805
2900 -952.3944808676606 0 -952.3944808676606
3000 -917.0196958745364 0 -917.0196958745364
3100 -945.2473323629238 0 -945.2473323629238
3200 -963.6649242212297 0 -963.6649242212297
3300 -967.9641480010469 0 -967.9641480010469
3400 -984.2965392840561 0 -984.2965392840561
3500 -921.0655247329269 0 -921.0655247329269
3600 -947.7695654523559 0 -947.7695654523559
3700 -948.5986078754067 0 -948.5986078754067
3800 -894.2746112315217 0 -894.2746112315217
3900 -915.8454972044565 0 -915.8454972044565
4000 -907.1094692405022 0 -907.1094692405022
4100 -918.7610492373351 0 -918.7610492373351
4200 -966.5301418828312 0 -966.5301418828312
4300 -1024.449767837999 0 -1024.449767837999
4400 -1026.490349401603 0 -1026.490349401603
4500 -1017.224488146137 0 -1017.224488146137
4600 -1007.253096272005 0 -1007.253096272005
4700 -1093.189643561607 0 -1093.189643561607
4800 -1108.519438818097 0 -1108.519438818097
4900 -1103.490876223892 0 -1103.490876223892
5000 -1072.482949116034 0 -1072.482949116034
5100 -1049.340028042847 0 -1049.340028042847
5200 -1092.798999122111 0 -1092.798999122111
5300 -1161.003172635334 0 -1161.003172635334
5400 -1160.386973547284 0 -1160.386973547284
5500 -1149.577667213511 0 -1149.577667213511
5600 -1134.186497775838 0 -1134.186497775838
5700 -1113.546978266444 0 -1113.546978266444
5800 -1130.507168933051 0 -1130.507168933051
5900 -1174.440532195149 0 -1174.440532195149
6000 -1132.755328332772 0 -1132.755328332772
6100 -1143.06744595943 0 -1143.06744595943
6200 -1159.840108791366 0 -1159.840108791366
