### Datafile rebinned by Will It Rebin...? 
### Original datafile = S_A_02896_H1-T1_lipase_s1_000_c.dat
### Number of datapoints = 115
   1.1098578700e-02   1.6386603336e-02   1.0772950317e-02   0.0
   1.2331748000e-02   1.5689710317e-02   5.9129191730e-03   0.0
   1.3564915400e-02   1.2836326806e-02   3.7230841340e-03   0.0
   1.4798080700e-02   9.6435886550e-03   2.5797364212e-03   0.0
   1.6031243700e-02   1.3456734688e-02   2.0552283247e-03   0.0
   1.7264404200e-02   1.4604029776e-02   1.7679138341e-03   0.0
   1.8497562100e-02   9.4271289593e-03   1.4910676195e-03   0.0
   1.9730717000e-02   9.3495745073e-03   1.4088022151e-03   0.0
   2.0963868900e-02   9.4357630063e-03   1.1410295254e-03   0.0
   2.2197017500e-02   7.3943719382e-03   1.0585824349e-03   0.0
   2.3430162600e-02   7.6365323497e-03   9.6233676683e-04   0.0
   2.4663304100e-02   8.8296940268e-03   9.4004252208e-04   0.0
   2.5896441800e-02   8.0467617918e-03   8.2919047403e-04   0.0
   2.7129575400e-02   7.6815888505e-03   8.0943684762e-04   0.0
   2.8362704900e-02   8.6206908857e-03   7.9693849222e-04   0.0
   2.9595829900e-02   8.8212728665e-03   7.3622390570e-04   0.0
   3.0828950300e-02   7.4132911958e-03   6.6936604644e-04   0.0
   3.2062065900e-02   8.1659842440e-03   6.5305925675e-04   0.0
   3.3295176500e-02   8.7052354377e-03   6.3846740602e-04   0.0
   3.4528281900e-02   8.2972589588e-03   6.3971644491e-04   0.0
   3.5761382000e-02   8.3172758317e-03   5.8373373229e-04   0.0
   3.6994476400e-02   6.8814709240e-03   5.7709996467e-04   0.0
   3.8227565200e-02   7.5827871830e-03   5.4146206828e-04   0.0
   3.9460648000e-02   7.3976485830e-03   5.3571786305e-04   0.0
   4.0693724600e-02   7.0760468878e-03   5.3127570119e-04   0.0
   4.1926794900e-02   7.1331189317e-03   5.0648447528e-04   0.0
   4.3159858700e-02   7.2756080875e-03   5.2638595078e-04   0.0
   4.4392915800e-02   7.1307256008e-03   4.8816598291e-04   0.0
   4.5625965900e-02   7.0935924633e-03   4.7991596479e-04   0.0
   4.6859009000e-02   6.8782625601e-03   4.5069259805e-04   0.0
   4.8092044800e-02   5.9607475314e-03   4.6501898063e-04   0.0
   4.9325073100e-02   7.3695145625e-03   4.6839345141e-04   0.0
   5.0558093700e-02   6.1766405833e-03   4.4736985048e-04   0.0
   5.1791106500e-02   5.9146079260e-03   4.4977845145e-04   0.0
   5.3024111100e-02   6.2236815508e-03   4.2443691364e-04   0.0
   5.4873601600e-02   6.3647375167e-03   3.0320226127e-04   0.0
   5.7339560250e-02   5.5877655164e-03   2.9177616736e-04   0.0
   5.9805483150e-02   5.2446402243e-03   2.8381744654e-04   0.0
   6.2271368950e-02   4.9130259360e-03   2.7200010400e-04   0.0
   6.4737215900e-02   4.8963748351e-03   2.7201574139e-04   0.0
   6.7203022600e-02   4.6386985913e-03   2.6213827479e-04   0.0
   6.9668787450e-02   4.2713165556e-03   2.5799260827e-04   0.0
   7.2134509000e-02   3.9975272505e-03   2.5399421087e-04   0.0
   7.4600185650e-02   3.9479683789e-03   2.4682835881e-04   0.0
   7.7065815850e-02   3.7075861590e-03   2.4381486431e-04   0.0
   7.9531398150e-02   3.7246282032e-03   2.3857143636e-04   0.0
   8.1996930900e-02   3.4159591233e-03   2.3695879387e-04   0.0
   8.4462412650e-02   3.4352624083e-03   2.2972382686e-04   0.0
   8.6927841900e-02   3.2412824744e-03   2.2883311069e-04   0.0
   8.9393217100e-02   2.8866020305e-03   2.2003272574e-04   0.0
   9.1858536600e-02   3.3812802290e-03   2.2113669253e-04   0.0
   9.4323798950e-02   2.7644850118e-03   2.1266221625e-04   0.0
