#total ContainerOverlap particle-self-energy nonbonded
1000 169390.8066841424 0 0 169390.8066841424
2000 131160.6345779013 0 0 131160.6345779013
3000 131165.9922604623 0 0 131165.9922604623
4000 131165.9831747011 0 0 131165.9831747011
5000 92935.19170218086 0 0 92935.19170218086
6000 131165.4695286896 0 0 131165.4695286896
7000 92938.93135165487 0 0 92938.93135165487
8000 131164.0606632342 0 0 131164.0606632342
9000 169388.0846571722 0 0 169388.0846571722
10000 92941.16250103226 0 0 92941.16250103226
11000 92934.95896068119 0 0 92934.95896068119
12000 131153.0170173262 0 0 131153.0170173262
13000 92940.06947421562 0 0 92940.06947421562
14000 131159.6893453875 0 0 131159.6893453875
15000 131157.5029486148 0 0 131157.5029486148
16000 92941.00406613247 0 0 92941.00406613247
17000 169390.8221293734 0 0 169390.8221293734
18000 131164.6264838919 0 0 131164.6264838919
19000 131160.9800129063 0 0 131160.9800129063
20000 169384.8641547356 0 0 169384.8641547356
21000 131153.3282498731 0 0 131153.3282498731
22000 92933.34802472603 0 0 92933.34802472603
23000 131160.1634302106 0 0 131160.1634302106
24000 131155.8694876908 0 0 131155.8694876908
25000 92935.5382738668 0 0 92935.5382738668
26000 92933.46512489236 0 0 92933.46512489236
27000 92934.60672934665 0 0 92934.60672934665
28000 131165.9173874335 0 0 131165.9173874335
29000 92925.32262512526 0 0 92925.32262512526
30000 92924.84727740282 0 0 92924.84727740282
31000 92920.90759151973 0 0 92920.90759151973
32000 92920.61919376912 0 0 92920.61919376912
33000 92921.73103741393 0 0 92921.73103741393
34000 92920.93843901007 0 0 92920.93843901007
35000 92931.57491606264 0 0 92931.57491606264
36000 92924.51859541137 0 0 92924.51859541137
37000 131156.6408608026 0 0 131156.6408608026
38000 169384.263078736 0 0 169384.263078736
39000 169389.8228681985 0 0 169389.8228681985
40000 131162.4579889452 0 0 131162.4579889452
41000 131165.9870960818 0 0 131165.9870960818
42000 92932.64134407188 0 0 92932.64134407188
43000 131153.0346007131 0 0 131153.0346007131
44000 131157.6910322036 0 0 131157.6910322036
45000 131163.4773786211 0 0 131163.4773786211
46000 131165.9861763649 0 0 131165.9861763649
47000 131165.9897715842 0 0 131165.9897715842
48000 92928.29696631004 0 0 92928.29696631004
49000 131154.1426001535 0 0 131154.1426001535
50000 169390.822798478 0 0 169390.822798478
51000 169386.0970248066 0 0 169386.0970248066
52000 169390.8105982958 0 0 169390.8105982958
53000 92931.95519739098 0 0 92931.95519739098
54000 169390.7985880211 0 0 169390.7985880211
55000 131165.3728313098 0 0 131165.3728313098
56000 92932.03337360822 0 0 92932.03337360822
57000 92929.35808867133 0 0 92929.35808867133
58000 92927.13203352276 0 0 92927.13203352276
59000 92927.60835527515 0 0 92927.60835527515
60000 131165.9883863846 0 0 131165.9883863846
61000 131165.9580145949 0 0 131165.9580145949
62000 92926.73633933172 0 0 92926.73633933172
63000 92941.13628291582 0 0 92941.13628291582
64000 92941.1591308424 0 0 92941.1591308424
65000 131159.9468181034 0 0 131159.9468181034
66000 92938.52983527014 0 0 92938.52983527014
67000 131163.3700615415 0 0 131163.3700615415
68000 131166.4122003789 0 0 131166.4122003789
69000 131165.9512017549 0 0 131165.9512017549
70000 131165.9164734106 0 0 131165.9164734106
71000 92937.49801190221 0 0 92937.49801190221
72000 92932.25180765874 0 0 92932.25180765874
73000 131165.9794448706 0 0 131165.9794448706
74000 131165.9818160268 0 0 131165.9818160268
75000 92941.14526272123 0 0 92941.14526272123
76000 131164.7344690657 0 0 131164.7344690657
77000 131165.557259871 0 0 131165.557259871
78000 131159.7433190612 0 0 131159.7433190612
79000 131161.7727527489 0 0 131161.7727527489
80000 169389.8627920848 0 0 169389.8627920848
81000 92941.152026322 0 0 92941.152026322
82000 169388.7446958072 0 0 169388.7446958072
83000 92938.55910123268 0 0 92938.55910123268
84000 131160.971387457 0 0 131160.971387457
85000 92939.01285895423 0 0 92939.01285895423
86000 131165.9932501301 0 0 131165.9932501301
87000 92938.71664369357 0 0 92938.71664369357
88000 92940.39234276299 0 0 92940.39234276299
89000 131165.9942596637 0 0 131165.9942596637
90000 131163.9784993356 0 0 131163.9784993356
91000 131165.9871882282 0 0 131165.9871882282
92000 169389.8496742117 0 0 169389.8496742117
93000 169389.7051535356 0 0 169389.7051535356
94000 169390.779847785 0 0 169390.779847785
95000 92929.0149481558 0 0 92929.0149481558
96000 169387.7586468367 0 0 169387.7586468367
97000 131165.9120485191 0 0 131165.9120485191
98000 131163.109648513 0 0 131163.109648513
99000 92937.27694654137 0 0 92937.27694654137
100000 92941.10000035753 0 0 92941.10000035753
101000 131165.9924268118 0 0 131165.9924268118
102000 131157.8626628523 0 0 131157.8626628523
103000 169385.2932282004 0 0 169385.2932282004
104000 169390.8234297583 0 0 169390.8234297583
105000 131165.9924592964 0 0 131165.9924592964
106000 92936.60225518695 0 0 92936.60225518695
107000 131159.9257963704 0 0 131159.9257963704
108000 131165.8806211825 0 0 131165.8806211825
109000 131165.9912589421 0 0 131165.9912589421
110000 131158.9955197407 0 0 131158.9955197407
111000 92941.15958505066 0 0 92941.15958505066
112000 131163.881231308 0 0 131163.881231308
113000 131163.5593116645 0 0 131163.5593116645
114000 131163.9494138444 0 0 131163.9494138444
115000 131165.9923566962 0 0 131165.9923566962
116000 92941.10880233544 0 0 92941.10880233544
117000 131157.2458372874 0 0 131157.2458372874
118000 92941.13287893181 0 0 92941.13287893181
119000 131160.2411228119 0 0 131160.2411228119
120000 131159.5760774249 0 0 131159.5760774249
121000 131153.5058628306 0 0 131153.5058628306
122000 92929.76908527294 0 0 92929.76908527294
123000 169390.7927023678 0 0 169390.7927023678
124000 169388.7828356584 0 0 169388.7828356584
125000 131157.0484201 0 0 131157.0484201
126000 131165.6965801187 0 0 131165.6965801187
127000 131156.5310142591 0 0 131156.5310142591
128000 131157.9441199874 0 0 131157.9441199874
129000 131160.8738751444 0 0 131160.8738751444
130000 92927.9357577537 0 0 92927.9357577537
131000 92924.99991768564 0 0 92924.99991768564
132000 92926.47647521101 0 0 92926.47647521101
133000 92924.13223168693 0 0 92924.13223168693
134000 92916.801793256 0 0 92916.801793256
135000 92921.36041861653 0 0 92921.36041861653
136000 131154.2744616821 0 0 131154.2744616821
137000 92929.62482387201 0 0 92929.62482387201
138000 169390.8191735331 0 0 169390.8191735331
139000 169388.0954981722 0 0 169388.0954981722
140000 131163.0168499516 0 0 131163.0168499516
141000 92937.36027346746 0 0 92937.36027346746
142000 131160.6140127191 0 0 131160.6140127191
143000 131165.993109112 0 0 131165.993109112
144000 131159.8324430157 0 0 131159.8324430157
145000 131162.443894595 0 0 131162.443894595
146000 92925.03946996244 0 0 92925.03946996244
147000 92923.62880718053 0 0 92923.62880718053
148000 92919.56188020433 0 0 92919.56188020433
149000 92922.11324661196 0 0 92922.11324661196
150000 92920.74346468624 0 0 92920.74346468624
151000 92921.78617605602 0 0 92921.78617605602
152000 92920.22014913926 0 0 92920.22014913926
153000 92917.80202760152 0 0 92917.80202760152
154000 92919.2016242839 0 0 92919.2016242839
155000 92920.37310646485 0 0 92920.37310646485
156000 92919.84768560983 0 0 92919.84768560983
157000 92920.01457761088 0 0 92920.01457761088
158000 92918.44320272724 0 0 92918.44320272724
159000 92918.84536176821 0 0 92918.84536176821
160000 92918.57776932971 0 0 92918.57776932971
161000 92917.75792278934 0 0 92917.75792278934
162000 92921.51365130956 0 0 92921.51365130956
163000 92922.48876338129 0 0 92922.48876338129
164000 92923.51353193761 0 0 92923.51353193761
165000 92918.13523506594 0 0 92918.13523506594
166000 92917.1809785209 0 0 92917.1809785209
167000 92917.91327763816 0 0 92917.91327763816
168000 92917.93950017632 0 0 92917.93950017632
169000 92917.85186875195 0 0 92917.85186875195
170000 92917.59557356419 0 0 92917.59557356419
171000 92918.10644106337 0 0 92918.10644106337
172000 92920.35028707684 0 0 92920.35028707684
173000 92917.89732267288 0 0 92917.89732267288
174000 92922.06061103669 0 0 92922.06061103669
175000 92923.4021106257 0 0 92923.4021106257
176000 92923.27217198251 0 0 92923.27217198251
177000 92917.57149333836 0 0 92917.57149333836
178000 92919.89147051572 0 0 92919.89147051572
179000 92920.39903054565 0 0 92920.39903054565
180000 92919.23446571178 0 0 92919.23446571178
181000 92926.64973085167 0 0 92926.64973085167
182000 92924.45687442461 0 0 92924.45687442461
183000 92920.72912007704 0 0 92920.72912007704
184000 92920.42793491701 0 0 92920.42793491701
185000 92922.71118640086 0 0 92922.71118640086
186000 92926.01616755244 0 0 92926.01616755244
187000 92931.4497322274 0 0 92931.4497322274
188000 92918.51573186708 0 0 92918.51573186708
189000 92917.26485939359 0 0 92917.26485939359
190000 92919.54269458653 0 0 92919.54269458653
191000 92920.56854561437 0 0 92920.56854561437
192000 92924.01082343 0 0 92924.01082343
193000 92920.14800369233 0 0 92920.14800369233
194000 92919.09706423948 0 0 92919.09706423948
195000 92919.64918954219 0 0 92919.64918954219
196000 92918.85882010197 0 0 92918.85882010197
197000 92919.62802324042 0 0 92919.62802324042
198000 92918.97985904571 0 0 92918.97985904571
199000 92919.26503996673 0 0 92919.26503996673
200000 92922.72356014984 0 0 92922.72356014984
201000 131165.5098783752 0 0 131165.5098783752
202000 92933.94288959241 0 0 92933.94288959241
203000 131160.3600374151 0 0 131160.3600374151
204000 169390.8102010918 0 0 169390.8102010918
205000 131158.2549959735 0 0 131158.2549959735
206000 92941.15686156838 0 0 92941.15686156838
207000 169388.1511220322 0 0 169388.1511220322
208000 131159.1417418286 0 0 131159.1417418286
