### Datafile rebinned by Will It Rebin...? 
### Original datafile = S_A_02925_G2-T1_lipase_s2_000_c.dat
### Number of datapoints = 115
   1.1098578700e-02   1.4052677664e-02   1.0410600362e-02   0.0
   1.2331748000e-02   1.6865967778e-02   6.4248934015e-03   0.0
   1.3564915400e-02   1.4058044068e-02   3.9397214766e-03   0.0
   1.4798080700e-02   1.3641001522e-02   2.7449858949e-03   0.0
   1.6031243700e-02   1.4856310679e-02   2.0609870615e-03   0.0
   1.7264404200e-02   1.6205022247e-02   1.8277481526e-03   0.0
   1.8497562100e-02   1.5655358722e-02   1.4834344113e-03   0.0
   1.9730717000e-02   1.4584379062e-02   1.3928019224e-03   0.0
   2.0963868900e-02   1.4357753192e-02   1.1788123791e-03   0.0
   2.2197017500e-02   1.3310182437e-02   1.0841219880e-03   0.0
   2.3430162600e-02   1.2124328492e-02   1.0029985970e-03   0.0
   2.4663304100e-02   1.3408156006e-02   9.3668326444e-04   0.0
   2.5896441800e-02   1.3085769903e-02   8.3920974749e-04   0.0
   2.7129575400e-02   1.3688996083e-02   8.3968492392e-04   0.0
   2.8362704900e-02   1.4721563069e-02   7.8769663772e-04   0.0
   2.9595829900e-02   1.4462897220e-02   7.2172381092e-04   0.0
   3.0828950300e-02   1.4184514046e-02   6.8060821448e-04   0.0
   3.2062065900e-02   1.3073005230e-02   6.6047654528e-04   0.0
   3.3295176500e-02   1.2108793695e-02   6.6104005654e-04   0.0
   3.4528281900e-02   1.2189043955e-02   6.4962305599e-04   0.0
   3.5761382000e-02   1.2519888296e-02   5.9076429988e-04   0.0
   3.6994476400e-02   1.2705969107e-02   5.9601753440e-04   0.0
   3.8227565200e-02   1.1830349935e-02   5.5882855181e-04   0.0
   3.9460648000e-02   1.1800773840e-02   5.6135570711e-04   0.0
   4.0693724600e-02   1.1356643403e-02   5.3195011989e-04   0.0
   4.1926794900e-02   1.1325605038e-02   5.0166607726e-04   0.0
   4.3159858700e-02   1.0913708282e-02   5.3109528442e-04   0.0
   4.4392915800e-02   1.1604696321e-02   5.1216612286e-04   0.0
   4.5625965900e-02   1.1550164936e-02   4.9365593369e-04   0.0
   4.6859009000e-02   9.8279094911e-03   4.7556066654e-04   0.0
   4.8092044800e-02   1.0502082006e-02   4.7654403163e-04   0.0
   4.9325073100e-02   1.1475611497e-02   4.7558953057e-04   0.0
   5.0558093700e-02   1.0325719725e-02   4.4182206292e-04   0.0
   5.1791106500e-02   9.1887597056e-03   4.5108578851e-04   0.0
   5.3024111100e-02   1.0827779693e-02   4.3000453061e-04   0.0
   5.4873601600e-02   9.5825923742e-03   3.1324273783e-04   0.0
   5.7339560250e-02   9.3112275833e-03   2.9359308093e-04   0.0
   5.9805483150e-02   9.2055105058e-03   2.8391084213e-04   0.0
   6.2271368950e-02   8.1728782206e-03   2.7669305750e-04   0.0
   6.4737215900e-02   8.0152694996e-03   2.7684164085e-04   0.0
   6.7203022600e-02   8.1223426771e-03   2.6606258174e-04   0.0
   6.9668787450e-02   7.7211687636e-03   2.6320923094e-04   0.0
   7.2134509000e-02   6.9668260746e-03   2.5774894789e-04   0.0
   7.4600185650e-02   7.1601515666e-03   2.4853029362e-04   0.0
   7.7065815850e-02   6.4870398845e-03   2.4587467841e-04   0.0
   7.9531398150e-02   6.1719246187e-03   2.3893901846e-04   0.0
   8.1996930900e-02   5.6597147501e-03   2.3829386294e-04   0.0
   8.4462412650e-02   5.9668973009e-03   2.3127764737e-04   0.0
   8.6927841900e-02   5.2977992687e-03   2.3106316545e-04   0.0
   8.9393217100e-02   4.8964009635e-03   2.2232463236e-04   0.0
   9.1858536600e-02   4.5182217094e-03   2.2134534625e-04   0.0
   9.4323798950e-02   4.6960666228e-03   2.1643361618e-04   0.0
   9.6789002700e-02   4.1712023162e-03   2.1677921171e-04   0.0
   9.9254146200e-02   3.9879709594e-03   2.1263740130e-04   0.0
