#total ContainerOverlap particle-self-energy nonbonded
1000 32292.79713949952 0 0 32292.79713949952
2000 40459.53765332386 0 0 40459.53765332386
3000 32292.65980694742 0 0 32292.65980694742
4000 40459.79212109962 0 0 40459.79212109962
5000 40459.39468632991 0 0 40459.39468632991
6000 32293.02530724169 0 0 32293.02530724169
7000 40457.95171726153 0 0 40457.95171726153
8000 32292.81906602943 0 0 32292.81906602943
9000 40457.91647938549 0 0 40457.91647938549
10000 40459.52785001077 0 0 40459.52785001077
11000 32292.71043184709 0 0 32292.71043184709
12000 40459.52010729833 0 0 40459.52010729833
13000 40459.51829224965 0 0 40459.51829224965
14000 40459.52207734545 0 0 40459.52207734545
15000 40458.64707920626 0 0 40458.64707920626
16000 32287.0612291477 0 0 32287.0612291477
17000 32280.25221460416 0 0 32280.25221460416
18000 32277.92358239229 0 0 32277.92358239229
19000 40459.5184811051 0 0 40459.5184811051
20000 40459.50594578288 0 0 40459.50594578288
21000 48626.22663830236 0 0 48626.22663830236
22000 32292.85034136762 0 0 32292.85034136762
23000 32280.61152616033 0 0 32280.61152616033
24000 40451.16685463988 0 0 40451.16685463988
25000 32292.79053056154 0 0 32292.79053056154
26000 32277.70003770067 0 0 32277.70003770067
27000 32276.91079452539 0 0 32276.91079452539
28000 40459.51534245558 0 0 40459.51534245558
29000 32279.83538614897 0 0 32279.83538614897
30000 40459.51774824551 0 0 40459.51774824551
31000 40459.51947712711 0 0 40459.51947712711
32000 32292.86800142753 0 0 32292.86800142753
33000 32276.753648142 0 0 32276.753648142
34000 32280.12435754243 0 0 32280.12435754243
35000 32281.21730274056 0 0 32281.21730274056
36000 40459.51807651643 0 0 40459.51807651643
37000 40459.54203815958 0 0 40459.54203815958
38000 40459.51699431489 0 0 40459.51699431489
39000 32292.80178975025 0 0 32292.80178975025
40000 32293.12036543412 0 0 32293.12036543412
41000 32284.35501998295 0 0 32284.35501998295
42000 32282.7683119765 0 0 32282.7683119765
43000 32292.83272859138 0 0 32292.83272859138
44000 40454.36451624661 0 0 40454.36451624661
45000 32292.83508840245 0 0 32292.83508840245
46000 40459.53155209704 0 0 40459.53155209704
47000 32292.54093648985 0 0 32292.54093648985
48000 48626.13407184709 0 0 48626.13407184709
49000 32292.59254929069 0 0 32292.59254929069
50000 32288.7424807292 0 0 32288.7424807292
51000 48625.09525460254 0 0 48625.09525460254
52000 48626.20682083641 0 0 48626.20682083641
53000 32292.87533956322 0 0 32292.87533956322
54000 32278.71543353171 0 0 32278.71543353171
55000 40449.42816152925 0 0 40449.42816152925
56000 40459.57215232976 0 0 40459.57215232976
57000 32292.84248071704 0 0 32292.84248071704
58000 48625.7338630032 0 0 48625.7338630032
59000 48626.21874706424 0 0 48626.21874706424
60000 48626.19994131302 0 0 48626.19994131302
61000 40459.50250724311 0 0 40459.50250724311
62000 40459.51819456905 0 0 40459.51819456905
63000 48626.21663683618 0 0 48626.21663683618
64000 48626.20277463774 0 0 48626.20277463774
