#total ContainerOverlap particle-self-energy nonbonded
1000 132642.3759481185 0 0 132642.3759481185
2000 94181.36436025209 0 0 94181.36436025209
3000 132640.0314093013 0 0 132640.0314093013
4000 171100.4699246735 0 0 171100.4699246735
5000 132641.272380974 0 0 132641.272380974
6000 132642.3746071003 0 0 132642.3746071003
7000 94183.15915603058 0 0 94183.15915603058
8000 132642.3428029685 0 0 132642.3428029685
9000 132642.3755435272 0 0 132642.3755435272
10000 132641.6385202291 0 0 132641.6385202291
11000 171096.0442815623 0 0 171096.0442815623
12000 171092.2805530797 0 0 171092.2805530797
13000 132637.0397425088 0 0 132637.0397425088
14000 94179.35452767022 0 0 94179.35452767022
15000 132638.3349937411 0 0 132638.3349937411
16000 132642.3522341488 0 0 132642.3522341488
17000 132633.762737694 0 0 132633.762737694
18000 171094.2159354774 0 0 171094.2159354774
19000 132636.7025634028 0 0 132636.7025634028
20000 94180.18510072213 0 0 94180.18510072213
21000 132641.7811022732 0 0 132641.7811022732
22000 132634.1947297462 0 0 132634.1947297462
23000 171101.5242793329 0 0 171101.5242793329
24000 94169.1633241669 0 0 94169.1633241669
25000 94159.50312438436 0 0 94159.50312438436
26000 94161.24809845966 0 0 94161.24809845966
27000 94158.51511880125 0 0 94158.51511880125
28000 94163.75602910398 0 0 94163.75602910398
29000 94163.06700553527 0 0 94163.06700553527
30000 94160.14732357056 0 0 94160.14732357056
31000 94159.39700021413 0 0 94159.39700021413
32000 94159.22315130034 0 0 94159.22315130034
33000 94157.6193614541 0 0 94157.6193614541
34000 94159.34987529172 0 0 94159.34987529172
35000 94160.42155592841 0 0 94160.42155592841
36000 94161.66313284833 0 0 94161.66313284833
37000 94163.16734963516 0 0 94163.16734963516
38000 94165.14957136234 0 0 94165.14957136234
39000 94163.26445337519 0 0 94163.26445337519
40000 94162.5564613794 0 0 94162.5564613794
41000 94160.84465572576 0 0 94160.84465572576
42000 94159.10915798474 0 0 94159.10915798474
43000 94160.0942496561 0 0 94160.0942496561
44000 94162.44275099892 0 0 94162.44275099892
45000 94165.24776703003 0 0 94165.24776703003
46000 94163.35999283459 0 0 94163.35999283459
47000 94166.6012153902 0 0 94166.6012153902
48000 94159.52296799782 0 0 94159.52296799782
49000 94159.58173310154 0 0 94159.58173310154
50000 94161.81000210761 0 0 94161.81000210761
51000 94158.87827758249 0 0 94158.87827758249
52000 94160.41606723724 0 0 94160.41606723724
53000 94163.32169031541 0 0 94163.32169031541
54000 94162.35528741327 0 0 94162.35528741327
55000 94160.76014861091 0 0 94160.76014861091
56000 94159.13366362533 0 0 94159.13366362533
57000 94159.3376555646 0 0 94159.3376555646
58000 94159.2615938621 0 0 94159.2615938621
59000 94161.13235232051 0 0 94161.13235232051
60000 94159.35895264227 0 0 94159.35895264227
61000 94159.27048133413 0 0 94159.27048133413
62000 94159.36310982221 0 0 94159.36310982221
63000 94161.20665395957 0 0 94161.20665395957
64000 94166.61229799382 0 0 94166.61229799382
65000 94159.0759193509 0 0 94159.0759193509
66000 94159.04600347613 0 0 94159.04600347613
67000 94160.69975386147 0 0 94160.69975386147
68000 94162.57409007222 0 0 94162.57409007222
69000 94162.27325827643 0 0 94162.27325827643
70000 94158.91008678268 0 0 94158.91008678268
71000 94161.22223171889 0 0 94161.22223171889
72000 94163.4955041622 0 0 94163.4955041622
73000 94164.89265077111 0 0 94164.89265077111
74000 94160.65197084197 0 0 94160.65197084197
75000 94160.82962131705 0 0 94160.82962131705
76000 94159.47438101913 0 0 94159.47438101913
77000 94160.55253784161 0 0 94160.55253784161
78000 94162.97074892766 0 0 94162.97074892766
79000 94166.12803969621 0 0 94166.12803969621
80000 94157.85212534158 0 0 94157.85212534158
81000 94158.10209572445 0 0 94158.10209572445
82000 94160.10770392063 0 0 94160.10770392063
